countyCode,districtCode,schoolCode,recordType,charter,testYear,countyName,districtName,schoolName,zipcode
31,66829,6113443,01,0000,2011-2012,Placer,Eureka Union,Olympus Junior High,95661
31,66829,6113971,01,0000,2011-2012,Placer,Eureka Union,Maidu Elementary,95661
31,66829,6116230,01,0000,2011-2012,Placer,Eureka Union,Excelsior Elementary,95661
31,66837,0000000,02,0000,2011-2012,Placer,Foresthill Union Elementary,,95631
31,66837,6031116,01,0000,2011-2012,Placer,Foresthill Union Elementary,Foresthill Elementary,95631
31,66845,0000000,02,0000,2011-2012,Placer,Loomis Union Elementary,,95650
31,66845,6031124,01,0000,2011-2012,Placer,Loomis Union Elementary,Franklin Elementary,95650
31,66845,6031132,01,0000,2011-2012,Placer,Loomis Union Elementary,Loomis Elementary,95650
31,66845,6031140,01,0000,2011-2012,Placer,Loomis Union Elementary,Placer Elementary,95650
31,66845,6031165,01,0000,2011-2012,Placer,Loomis Union Elementary,Ophir Elementary,95658
31,66845,6031173,01,0000,2011-2012,Placer,Loomis Union Elementary,Penryn Elementary,95663
31,66845,6117824,01,0000,2011-2012,Placer,Loomis Union Elementary,Powers Elementary,95650
31,66845,0117150,10,0979,2011-2012,Placer,Loomis Union Elementary,Loomis Basin Charter,95650
31,66852,0000000,02,0000,2011-2012,Placer,Newcastle Elementary,,95658
31,66852,6031157,01,0000,2011-2012,Placer,Newcastle Elementary,Newcastle Elementary,95658
31,66886,0000000,02,0000,2011-2012,Placer,Placer Hills Union Elementary,,95722
31,66886,6031199,01,0000,2011-2012,Placer,Placer Hills Union Elementary,Weimar Hills,95736
31,66886,6111694,01,0000,2011-2012,Placer,Placer Hills Union Elementary,Sierra Hills Elementary,95722
31,66894,0000000,02,0000,2011-2012,Placer,Placer Union High,,95603
31,66894,3131687,01,0000,2011-2012,Placer,Placer Union High,Chana High, Cont.,95602
31,66894,3131851,01,0000,2011-2012,Placer,Placer Union High,Colfax High,95713
31,66894,3132453,01,0000,2011-2012,Placer,Placer Union High,Del Oro High,95650
31,66894,3135704,01,0000,2011-2012,Placer,Placer Union High,Placer High,95603
31,66910,0000000,02,0000,2011-2012,Placer,Roseville City Elementary,,95678
31,66910,0102798,01,0000,2011-2012,Placer,Roseville City Elementary,Thomas Jefferson Elementary,95678
31,66910,0102806,01,0000,2011-2012,Placer,Roseville City Elementary,Blue Oaks Elementary,95747
31,66910,0116624,01,0000,2011-2012,Placer,Roseville City Elementary,Junction Elementary,95747
31,66910,3130234,01,0000,2011-2012,Placer,Roseville City Elementary,Diamond Creek,95747
31,66910,3130242,01,0000,2011-2012,Placer,Roseville City Elementary,Stoneridge Elementary,95661
31,66910,6031223,01,0000,2011-2012,Placer,Roseville City Elementary,Cirby Elementary,95678
31,66910,6031231,01,0000,2011-2012,Placer,Roseville City Elementary,Crestmont Elementary,95661
31,66910,6031249,01,0000,2011-2012,Placer,Roseville City Elementary,Eich Intermediate,95661
31,66910,6031256,01,0000,2011-2012,Placer,Roseville City Elementary,Kaseberg Elementary,95678
31,66910,6031264,01,0000,2011-2012,Placer,Roseville City Elementary,Sierra Gardens Elementary,95661
31,66910,6031280,01,0000,2011-2012,Placer,Roseville City Elementary,Woodbridge Fundamental El,95678
31,66910,6106108,01,0000,2011-2012,Placer,Roseville City Elementary,Sargeant Elementary,95661
31,66910,6109482,01,0000,2011-2012,Placer,Roseville City Elementary,Spanger (Ferris) Elementary,95678
31,66910,6111959,01,0000,2011-2012,Placer,Roseville City Elementary,Brown (Vencil) Elementary,95678
31,66910,6111967,01,0000,2011-2012,Placer,Roseville City Elementary,Buljan (George A.) Inter.,95678
31,66910,6116099,01,0000,2011-2012,Placer,Roseville City Elementary,Gates (Catheryn) Elementary,95678
31,66910,6117790,01,0000,2011-2012,Placer,Roseville City Elementary,Robert C. Cooley Middle,95747
31,66928,0000000,02,0000,2011-2012,Placer,Roseville Joint Union High,,95661
31,66928,0116459,01,0000,2011-2012,Placer,Roseville Joint Union High,Antelope High,95843
31,66928,3130119,01,0000,2011-2012,Placer,Roseville Joint Union High,Independence High, Alt.,95678
31,66928,3130176,01,0000,2011-2012,Placer,Roseville Joint Union High,Woodcreek High,95747
31,66928,3130184,01,0000,2011-2012,Placer,Roseville Joint Union High,Granite Bay High,95746
31,66928,3130309,01,0000,2011-2012,Placer,Roseville Joint Union High,Adelante High, Cont.,95678
31,66928,3135308,01,0000,2011-2012,Placer,Roseville Joint Union High,Oakmont High,95661
31,66928,3136504,01,0000,2011-2012,Placer,Roseville Joint Union High,Roseville High,95678
31,66944,0000000,02,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,,96161
31,66944,0106807,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,Alder Creek Middle,96161
31,66944,3130010,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,North Tahoe High,96145
31,66944,3130077,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,Sierra High, Cont.,96161
31,66944,3130192,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,Cold Stream Alternative,96161
31,66944,3138500,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,Tahoe Truckee High,96161
31,66944,6031306,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,Kings Beach Elementary,96161
31,66944,6031314,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,Tahoe Lake Elementary,96161
31,66944,6031322,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,Truckee Elementary,96161
31,66944,6094502,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,North Tahoe,96161
31,66944,6113062,01,0000,2011-2012,Placer,Tahoe-Truckee Joint Unified,Glenshire Elementary,96161
31,66944,0000000,02,1180,2011-2012,Placer,Sierra Expeditionary Learning,,96161
31,66944,0121624,09,1180,2011-2012,Placer,Sierra Expeditionary Learning,Sierra Expeditionary Learning,96161
31,66951,0000000,02,0000,2011-2012,Placer,Western Placer Unified,,95648
31,66951,0106443,01,0000,2011-2012,Placer,Western Placer Unified,Twelve Bridges Elementary,95648
31,66951,0108514,01,0000,2011-2012,Placer,Western Placer Unified,Foskett Ranch Elementary,95648
31,66951,0111385,01,0000,2011-2012,Placer,Western Placer Unified,Twelve Bridges Middle,95648
31,66951,0113068,01,0000,2011-2012,Placer,Western Placer Unified,Lincoln Crossing Elementary,95648
31,66951,3130036,01,0000,2011-2012,Placer,Western Placer Unified,Phoenix High, Cont.,95648
31,66951,3134657,01,0000,2011-2012,Placer,Western Placer Unified,Lincoln High,95648
31,66951,6031363,01,0000,2011-2012,Placer,Western Placer Unified,Sheridan,95681
31,66951,6085252,01,0000,2011-2012,Placer,Western Placer Unified,Coppin (Carlin C.) Elementary,95648
31,66951,6098610,01,0000,2011-2012,Placer,Western Placer Unified,Creekside Oaks,95648
31,66951,6108351,01,0000,2011-2012,Placer,Western Placer Unified,Edwards (Glen) Middle,95648
31,66951,6117493,01,0000,2011-2012,Placer,Western Placer Unified,First Street,95648
31,66951,0000000,02,0015,2011-2012,Placer,Horizon Charter,,95648
31,66951,3130168,09,0015,2011-2012,Placer,Horizon Charter,Horizon Charter,95648
31,66951,0000000,02,1227,2011-2012,Placer,Partnerships for Student-Centered Learning,,95648
31,66951,0122507,09,1227,2011-2012,Placer,Partnerships for Student-Centered Learning,Partnerships for Student-Centered Learning,95648
31,75085,0000000,02,0000,2011-2012,Placer,Rocklin Unified,,95677
31,75085,0108050,01,0000,2011-2012,Placer,Rocklin Unified,Ruhkala Elementary,95765
31,75085,0108084,01,0000,2011-2012,Placer,Rocklin Unified,Whitney High,95765
31,75085,0121244,01,0000,2011-2012,Placer,Rocklin Unified,Sunset Ranch Elementary,95765
31,75085,3130150,01,0000,2011-2012,Placer,Rocklin Unified,Rocklin High,95765
31,75085,3130200,01,0000,2011-2012,Placer,Rocklin Unified,Victory High,95765
31,75085,3130218,01,0000,2011-2012,Placer,Rocklin Unified,Rocklin Independent (Alternative,95765
31,75085,6031207,01,0000,2011-2012,Placer,Rocklin Unified,Parker Whitney Elementary,95677
31,75085,6031215,01,0000,2011-2012,Placer,Rocklin Unified,Rocklin Elementary,95677
31,75085,6100903,01,0000,2011-2012,Placer,Rocklin Unified,Spring View Middle,95677
31,75085,6109870,01,0000,2011-2012,Placer,Rocklin Unified,Cobblestone Elementary,95765
31,75085,6110647,01,0000,2011-2012,Placer,Rocklin Unified,Antelope Creek Elementary,95677
31,75085,6111975,01,0000,2011-2012,Placer,Rocklin Unified,Breen Elementary,95765
31,75085,6115844,01,0000,2011-2012,Placer,Rocklin Unified,Twin Oaks Elementary,95765
31,75085,6116057,01,0000,2011-2012,Placer,Rocklin Unified,Granite Oaks Middle,95765
31,75085,6118517,01,0000,2011-2012,Placer,Rocklin Unified,Valley View,95765
31,75085,6118533,01,0000,2011-2012,Placer,Rocklin Unified,Sierra Elementary,95677
31,75085,6119853,01,0000,2011-2012,Placer,Rocklin Unified,Rock Creek Elementary,95765
31,75085,0000000,02,0308,2011-2012,Placer,Rocklin Academy,,95765
31,75085,6118392,09,0308,2011-2012,Placer,Rocklin Academy,Rocklin Academy,95765
31,75085,0000000,02,0900,2011-2012,Placer,Rocklin Academy at Meyers Street,,95677
31,75085,0114371,09,0900,2011-2012,Placer,Rocklin Academy at Meyers Street,Rocklin Academy at Meyers Street,95677
31,75085,0000000,02,1042,2011-2012,Placer,Maria Montessori Charter Academy,,95765
31,75085,0117879,09,1042,2011-2012,Placer,Maria Montessori Charter Academy,Maria Montessori Charter Academy,95765
31,76570,0000000,02,1071,2011-2012,Placer,Western Sierra Collegiate,,95677
31,76570,0119487,09,1071,2011-2012,Placer,Western Sierra Collegiate,Western Sierra Collegiate,95675
32,00000,0000000,03,0000,2011-2012,Plumas,,,
32,10322,0000000,02,0000,2011-2012,Plumas,Plumas County Office of Education,,95971
32,10322,6117360,01,0000,2011-2012,Plumas,Plumas County Office of Education,Portola Opportunity,96122
32,66969,0000000,02,0000,2011-2012,Plumas,Plumas Unified,,95971
32,66969,3230042,01,0000,2011-2012,Plumas,Plumas Unified,Beckwourth (Jim) High, Cont.,96122
32,66969,3232006,01,0000,2011-2012,Plumas,Plumas Unified,Chester Junior/Senior High,96020
32,66969,3235603,01,0000,2011-2012,Plumas,Plumas Unified,Portola Junior/Senior High,96122
32,66969,3236007,01,0000,2011-2012,Plumas,Plumas Unified,Quincy Junior/Senior High,95971
32,66969,6031413,01,0000,2011-2012,Plumas,Plumas Unified,Chester Elementary,96020
32,66969,6031421,01,0000,2011-2012,Plumas,Plumas Unified,Greenville Elementary,95947
32,66969,6031470,01,0000,2011-2012,Plumas,Plumas Unified,Pioneer/Quincy Elementary,95971
32,66969,6110308,01,0000,2011-2012,Plumas,Plumas Unified,Carmichael Elementary,96122
32,66969,3230083,10,0146,2011-2012,Plumas,Plumas Unified,Plumas Charter 146,95971
33,00000,0000000,03,0000,2011-2012,Riverside,,,
33,10330,0000000,02,0000,2011-2012,Riverside,Riverside County Office of Education,,92502
33,10330,3330123,01,0000,2011-2012,Riverside,Riverside County Office of Education,Riverside County Juvenile Court,92502
33,10330,3330404,01,0000,2011-2012,Riverside,Riverside County Office of Education,Riverside Co. Opportunity,92502
33,10330,3331055,01,0000,2011-2012,Riverside,Riverside County Office of Education,Riverside County,92501
33,10330,6069207,01,0000,2011-2012,Riverside,Riverside County Office of Education,Riverside County Special Education,92502
33,10330,0000000,02,0753,2011-2012,Riverside,River Springs Charter,,92590
33,10330,0110833,09,0753,2011-2012,Riverside,River Springs Charter,River Springs Charter,92590
33,66977,0000000,02,0000,2011-2012,Riverside,Alvord Unified,,92505
33,66977,0113597,01,0000,2011-2012,Riverside,Alvord Unified,Phillip M. Stokoe Elementary,92505
33,66977,0113605,01,0000,2011-2012,Riverside,Alvord Unified,Lake Hills Elementary,92503
33,66977,3330008,01,0000,2011-2012,Riverside,Alvord Unified,La Sierra High,92505
33,66977,3334299,01,0000,2011-2012,Riverside,Alvord Unified,Norte Vista High,92503
33,66977,3337128,01,0000,2011-2012,Riverside,Alvord Unified,Alvord Continuation High,92503
33,66977,6031496,01,0000,2011-2012,Riverside,Alvord Unified,Orrenmaa (Allan) Elementary,92503
33,66977,6031504,01,0000,2011-2012,Riverside,Alvord Unified,Arizona Middle,92503
33,66977,6031512,01,0000,2011-2012,Riverside,Alvord Unified,Arlanza Elementary,92503
33,66977,6031520,01,0000,2011-2012,Riverside,Alvord Unified,Collett Elementary,92505
33,66977,6031538,01,0000,2011-2012,Riverside,Alvord Unified,Foothill Elementary,92503
33,66977,6031546,01,0000,2011-2012,Riverside,Alvord Unified,La Granada Elementary,92505
33,66977,6031553,01,0000,2011-2012,Riverside,Alvord Unified,Myra Linn Elementary,92505
33,66977,6031579,01,0000,2011-2012,Riverside,Alvord Unified,Terrace Elementary,92503
33,66977,6031587,01,0000,2011-2012,Riverside,Alvord Unified,Twinhill Elementary,92505
33,66977,6031595,01,0000,2011-2012,Riverside,Alvord Unified,Wells Middle,92503
33,66977,6098156,01,0000,2011-2012,Riverside,Alvord Unified,Loma Vista Middle,92505
33,66977,6106074,01,0000,2011-2012,Riverside,Alvord Unified,McAuliffe (S. Christa) Elementary,92505
33,66977,6107304,01,0000,2011-2012,Riverside,Alvord Unified,Promenade Elementary,91719
33,66977,6108104,01,0000,2011-2012,Riverside,Alvord Unified,Valley View Elementary,92505
33,66977,6116339,01,0000,2011-2012,Riverside,Alvord Unified,Kennedy (Rosemary) Elementary,92505
33,66977,6120109,01,0000,2011-2012,Riverside,Alvord Unified,Ysmael Villegas,92503
33,66985,0000000,02,0000,2011-2012,Riverside,Banning Unified,,92220
33,66985,3330214,01,0000,2011-2012,Riverside,Banning Unified,Banning High,92220
33,66985,3330222,01,0000,2011-2012,Riverside,Banning Unified,New Horizon High,92220
33,66985,3330974,01,0000,2011-2012,Riverside,Banning Unified,Banning Independent Study,92220
33,66985,6031603,01,0000,2011-2012,Riverside,Banning Unified,Cabazon Elementary,92230
33,66985,6031611,01,0000,2011-2012,Riverside,Banning Unified,Central Elementary,92220
33,66985,6031629,01,0000,2011-2012,Riverside,Banning Unified,Hemmerling Elementary,92220
33,66985,6031637,01,0000,2011-2012,Riverside,Banning Unified,Hoffer Elementary,92220
33,66985,6031645,01,0000,2011-2012,Riverside,Banning Unified,Susan B. Coombs Intermediate,92220
33,66985,6112080,01,0000,2011-2012,Riverside,Banning Unified,Nicolet Middle,92220
33,66993,0000000,02,0000,2011-2012,Riverside,Beaumont Unified,,92223
33,66993,0000001,01,0000,2011-2012,Riverside,Beaumont Unified,District Students in NPS,92223
33,66993,0101006,01,0000,2011-2012,Riverside,Beaumont Unified,Sundance Elementary,92223
33,66993,0102749,01,0000,2011-2012,Riverside,Beaumont Unified,Brookside Elementary,92223
33,66993,0106062,01,0000,2011-2012,Riverside,Beaumont Unified,San Gorgonio Middle,92223
33,66993,0113936,01,0000,2011-2012,Riverside,Beaumont Unified,Tournament Hills Elementary,92223
33,66993,0116947,01,0000,2011-2012,Riverside,Beaumont Unified,Anna Hause Elementary,92223
33,66993,3330479,01,0000,2011-2012,Riverside,Beaumont Unified,Beaumont Senior High,92223
33,66993,3330842,01,0000,2011-2012,Riverside,Beaumont Unified,Glen View High,92223
33,66993,3331089,01,0000,2011-2012,Riverside,Beaumont Unified,Three Rings Ranch Elementary,92223
33,66993,6031652,01,0000,2011-2012,Riverside,Beaumont Unified,Mountain View Middle,92223
33,66993,6031660,01,0000,2011-2012,Riverside,Beaumont Unified,Palm Elementary,92223
33,67033,0000000,02,0000,2011-2012,Riverside,Corona-Norco Unified,,92860
33,67033,0100966,01,0000,2011-2012,Riverside,Corona-Norco Unified,El Cerrito Middle,92881
33,67033,0100974,01,0000,2011-2012,Riverside,Corona-Norco Unified,Clara Barton Elementary,92880
33,67033,0100982,01,0000,2011-2012,Riverside,Corona-Norco Unified,Temescal Valley Elementary,92883
33,67033,0105791,01,0000,2011-2012,Riverside,Corona-Norco Unified,Dwight D. Eisenhower Elementary,92882
33,67033,0105809,01,0000,2011-2012,Riverside,Corona-Norco Unified,Harada Elementary,92880
33,67033,0110106,01,0000,2011-2012,Riverside,Corona-Norco Unified,Orange Grove High,92882
33,67033,0110627,01,0000,2011-2012,Riverside,Corona-Norco Unified,Eleanor Roosevelt High,92880
33,67033,0110635,01,0000,2011-2012,Riverside,Corona-Norco Unified,River Heights Intermediate,92880
33,67033,0110643,01,0000,2011-2012,Riverside,Corona-Norco Unified,Eastvale Elementary,92880
33,67033,0110759,01,0000,2011-2012,Riverside,Corona-Norco Unified,John F. Kennedy High,92860
33,67033,0113647,01,0000,2011-2012,Riverside,Corona-Norco Unified,Dr. Bernice Jameson Todd Elementary,92883
33,67033,0113654,01,0000,2011-2012,Riverside,Corona-Norco Unified,Rosa Parks Elementary,92880
33,67033,0119321,01,0000,2011-2012,Riverside,Corona-Norco Unified,Louis VanderMolen Fundamental,91752
33,67033,0123828,01,0000,2011-2012,Riverside,Corona-Norco Unified,Dr. Augustine Ramirez Intermediate,92880
33,67033,3330446,01,0000,2011-2012,Riverside,Corona-Norco Unified,Centennial High,92881
33,67033,3330586,01,0000,2011-2012,Riverside,Corona-Norco Unified,Lee V. Pollard High (Cont.),92879
33,67033,3330602,01,0000,2011-2012,Riverside,Corona-Norco Unified,Corona Vista High, Cont.,92882
33,67033,3330701,01,0000,2011-2012,Riverside,Corona-Norco Unified,Santiago High,92881
33,67033,3331600,01,0000,2011-2012,Riverside,Corona-Norco Unified,Corona High,92882
33,67033,3334232,01,0000,2011-2012,Riverside,Corona-Norco Unified,Norco High,92860
33,67033,6031736,01,0000,2011-2012,Riverside,Corona-Norco Unified,John Adams Elementary,92882
33,67033,6031751,01,0000,2011-2012,Riverside,Corona-Norco Unified,Coronita Elementary,92882
33,67033,6031785,01,0000,2011-2012,Riverside,Corona-Norco Unified,Garretson Elementary,92879
33,67033,6031793,01,0000,2011-2012,Riverside,Corona-Norco Unified,Washington (George) Elementary,92860
33,67033,6031801,01,0000,2011-2012,Riverside,Corona-Norco Unified,Highland Elementary,92860
33,67033,6031819,01,0000,2011-2012,Riverside,Corona-Norco Unified,Home Gardens Academy,92879
33,67033,6031827,01,0000,2011-2012,Riverside,Corona-Norco Unified,Jefferson Elementary,92882
33,67033,6031835,01,0000,2011-2012,Riverside,Corona-Norco Unified,Lincoln Elementary, Alt.,92879
33,67033,6031843,01,0000,2011-2012,Riverside,Corona-Norco Unified,Norco Elementary,92860
33,67033,6031850,01,0000,2011-2012,Riverside,Corona-Norco Unified,Parkridge Elementary,92879
33,67033,6031868,01,0000,2011-2012,Riverside,Corona-Norco Unified,Riverview Elementary,92860
33,67033,6031876,01,0000,2011-2012,Riverside,Corona-Norco Unified,Sierra Vista Elementary,92860
33,67033,6031884,01,0000,2011-2012,Riverside,Corona-Norco Unified,Vicentia Elementary,92882
33,67033,6059026,01,0000,2011-2012,Riverside,Corona-Norco Unified,Auburndale Intermediate,92880
33,67033,6059034,01,0000,2011-2012,Riverside,Corona-Norco Unified,Corona Fundamental Intermediate,92882
33,67033,6059042,01,0000,2011-2012,Riverside,Corona-Norco Unified,Letha Raney Intermediate,92882
33,67033,6061766,01,0000,2011-2012,Riverside,Corona-Norco Unified,Norco Intermediate,92860
